,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-07-26,Berlin,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2020-07-27,Berlin,41.0,37.0,0.0,20.0,0.0,21.0,2.0,5.0,22.0,10.0,2.0,0.0,0.0
2020-07-28,Berlin,64.0,58.0,0.0,34.0,0.0,30.0,3.0,9.0,22.0,25.0,3.0,2.0,0.0
2020-07-29,Berlin,68.0,65.0,0.0,37.0,0.0,31.0,5.0,5.0,32.0,23.0,3.0,0.0,0.0
2020-07-30,Berlin,50.0,45.0,0.0,24.0,0.0,26.0,1.0,6.0,20.0,20.0,2.0,1.0,0.0
2020-07-31,Berlin,76.0,71.0,0.0,46.0,0.0,30.0,2.0,7.0,36.0,29.0,1.0,1.0,0.0
2020-08-01,Berlin,33.0,30.0,0.0,16.0,0.0,17.0,3.0,5.0,13.0,10.0,2.0,0.0,0.0
2020-08-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,Berlin,48.0,44.0,0.0,23.0,0.0,25.0,3.0,5.0,17.0,21.0,2.0,0.0,0.0
2020-08-04,Berlin,57.0,48.0,0.0,19.0,0.0,38.0,1.0,5.0,22.0,20.0,7.0,2.0,0.0
2020-08-05,Berlin,67.0,60.0,0.0,38.0,0.0,29.0,1.0,15.0,30.0,20.0,1.0,0.0,0.0
2020-08-06,Berlin,84.0,79.0,0.0,35.0,0.0,49.0,1.0,11.0,37.0,28.0,6.0,1.0,0.0
2020-08-07,Berlin,101.0,49.0,0.0,45.0,0.0,56.0,5.0,28.0,31.0,34.0,3.0,0.0,0.0
2020-08-08,Berlin,20.0,3.0,0.0,11.0,0.0,9.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0
2020-08-09,Berlin,6.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0
2020-08-10,Berlin,94.0,26.0,0.0,46.0,0.0,48.0,3.0,20.0,34.0,29.0,6.0,2.0,0.0
2020-08-11,Berlin,103.0,25.0,0.0,50.0,0.0,53.0,0.0,19.0,43.0,38.0,3.0,0.0,0.0
2020-08-12,Berlin,145.0,31.0,0.0,70.0,0.0,75.0,6.0,25.0,65.0,42.0,5.0,1.0,1.0
2020-08-13,Berlin,90.0,10.0,0.0,29.0,0.0,61.0,2.0,16.0,45.0,23.0,4.0,0.0,0.0
2020-08-14,Berlin,74.0,7.0,0.0,42.0,0.0,32.0,0.0,12.0,33.0,26.0,2.0,1.0,0.0
2020-08-15,Berlin,32.0,0.0,0.0,15.0,0.0,17.0,1.0,3.0,12.0,14.0,2.0,0.0,0.0
2020-08-16,Berlin,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2020-08-17,Berlin,95.0,5.0,0.0,49.0,1.0,45.0,4.0,5.0,44.0,38.0,3.0,0.0,1.0
2020-08-18,Berlin,76.0,1.0,0.0,40.0,0.0,36.0,4.0,11.0,35.0,21.0,3.0,2.0,0.0
2020-08-19,Berlin,28.0,0.0,0.0,11.0,0.0,17.0,0.0,2.0,15.0,9.0,2.0,0.0,0.0
